bboy_name,move_name,frame,p0x,p0y,p0z,p0v,p9x,p9y,p9z,p9v,p10x,p10y,p10z,p10v,p12x,p12y,p12z,p12v,p14x,p14y,p14z,p14v,p16x,p16y,p16z,p16v,p11x,p11y,p11z,p11v,p13x,p13y,p13z,p13v,p15x,p15y,p15z,p15v,p24x,p24y,p24z,p24v,p26x,p26y,p26z,p26v,p28x,p28y,p28z,p28v,p23x,p23y,p23z,p23v,p25x,p25y,p25z,p25v,p27x,p27y,p27z,p27v
bboy1,handhop,0,0.5687324404716492,0.6414954662322998,-0.02217651717364788,0.999935507774353,0.5703354477882385,0.6343165040016174,0.006688942667096853,0.9997571110725403,0.5795853137969971,0.6360659003257751,-0.015953896567225456,0.9997238516807556,0.6559221744537354,0.6219292879104614,-0.11029129475355148,0.9998787641525269,0.6925353407859802,0.6895318627357483,-0.13389930129051208,0.9983271956443787,0.6853029727935791,0.7582823038101196,-0.049435507506132126,0.9962878227233887,0.5666707754135132,0.5750179290771484,0.20382475852966309,0.9998321533203125,0.4862626791000366,0.5172111988067627,0.2695198655128479,0.9484648108482361,0.38390836119651794,0.508486270904541,0.14156171679496765,0.9654180407524109,0.7629104256629944,0.45849403738975525,-0.1588534563779831,0.9997530579566956,0.6726966500282288,0.37570926547050476,-0.2461966872215271,0.9926456212997437,0.7930952906608582,0.3390410244464874,-0.02536812238395214,0.9692976474761963,0.713777482509613,0.4527006447315216,0.15872296690940857,0.9997240900993347,0.6285224556922913,0.37319043278694153,0.15768931806087494,0.7705007195472717,0.7863245606422424,0.34172090888023376,0.29149365425109863,0.7965435981750488
bboy1,handhop,1,0.5664924383163452,0.6399719715118408,-0.02858269028365612,0.9999400973320007,0.5673701167106628,0.6321327090263367,0.008929555304348469,0.9997721910476685,0.5779843330383301,0.6349842548370361,-0.01527331117540598,0.9997410774230957,0.6596419811248779,0.6221162676811218,-0.06326915323734283,0.9998827576637268,0.6947106122970581,0.6903301477432251,-0.170860156416893,0.9983681440353394,0.6848710775375366,0.7575092911720276,-0.18538400530815125,0.9963576197624207,0.5628472566604614,0.5701197981834412,0.25165805220603943,0.9998419880867004,0.48419007658958435,0.5150059461593628,0.3072493076324463,0.9515231251716614,0.3795597553253174,0.5067272186279297,0.2001727968454361,0.9676674008369446,0.7651375532150269,0.45861637592315674,-0.15692012012004852,0.9997667074203491,0.6682323217391968,0.3788909316062927,-0.27189287543296814,0.9919161796569824,0.7852134108543396,0.3557867705821991,0.03641465678811073,0.9641592502593994,0.711310625076294,0.4528193175792694,0.15672066807746887,0.9997420907020569,0.6140654683113098,0.37130698561668396,0.13953591883182526,0.7734143137931824,0.7663469314575195,0.36320772767066956,0.3280087113380432,0.7838620543479919
bboy1,handhop,2,0.56461501121521,0.6396871209144592,-0.13103340566158295,0.9999372959136963,0.5653242468833923,0.6319419145584106,-0.08443768322467804,0.9997676610946655,0.5772829651832581,0.6349897384643555,-0.10324948281049728,0.9997281432151794,0.6670246720314026,0.623603105545044,-0.09759237617254257,0.9998583197593689,0.6986979246139526,0.6926517486572266,-0.2406691610813141,0.9983322620391846,0.6851073503494263,0.7575140595436096,-0.293049693107605,0.9960433840751648,0.5600691437721252,0.5682324171066284,0.14822572469711304,0.9998348951339722,0.48246562480926514,0.5142055749893188,0.17553944885730743,0.9545730948448181,0.3756912052631378,0.5045989751815796,0.031057152897119522,0.9691506028175354,0.7674868702888489,0.4584800601005554,-0.12304599583148956,0.9997626543045044,0.7320432662963867,0.37047767639160156,-0.2962968349456787,0.9899439811706543,0.771017849445343,0.36290624737739563,0.26211726665496826,0.9367189407348633,0.7026866674423218,0.4528067708015442,0.12284600734710693,0.9997464418411255,0.6141130924224854,0.37005814909935,0.01014607585966587,0.7863073348999023,0.7560898661613464,0.35835668444633484,0.3197465240955353,0.7731425762176514
bboy1,handhop,3,0.5615501999855042,0.6367311477661133,-0.17929288744926453,0.9999357461929321,0.5629957914352417,0.6288558840751648,-0.13375616073608398,0.9997715950012207,0.5745998620986938,0.6326552629470825,-0.16004417836666107,0.9997291564941406,0.6666613817214966,0.6237559914588928,-0.18686170876026154,0.9998528957366943,0.7023641467094421,0.6925085783004761,-0.277418851852417,0.9983106255531311,0.6882598400115967,0.757321298122406,-0.28138625621795654,0.9958385825157166,0.5579912066459656,0.5684458613395691,0.10751694440841675,0.9998436570167542,0.47709429264068604,0.5167607665061951,0.16279208660125732,0.9573295712471008,0.36570364236831665,0.501602828502655,0.0037560700438916683,0.9704797863960266,0.7674406170845032,0.45859968662261963,-0.12822966277599335,0.9997645616531372,0.7290395498275757,0.3700723350048065,-0.15542668104171753,0.9879529476165771,0.7670316696166992,0.3707808256149292,0.3808203935623169,0.9196588397026062,0.6996706128120422,0.45333346724510193,0.12803196907043457,0.9997633099555969,0.6381165385246277,0.37024277448654175,0.1469077467918396,0.7917535901069641,0.7502800226211548,0.3258068859577179,0.4608502686023712,0.7769259214401245
bboy1,handhop,4,0.558447539806366,0.6337469220161438,0.005988507065922022,0.9999157190322876,0.5632191300392151,0.6280276775360107,-0.036666981875896454,0.9997369647026062,0.5650478601455688,0.6274449229240417,-0.05175756290555,0.9996957182884216,0.5686168670654297,0.576642632484436,-0.2731166481971741,0.9998473525047302,0.48032689094543457,0.5319024920463562,-0.2726120948791504,0.9982167482376099,0.36438849568367004,0.507666826248169,-0.221676304936409,0.9941722750663757,0.651731014251709,0.6193349361419678,-0.0524539016187191,0.9998235106468201,0.6643259525299072,0.6719340085983276,0.034044113010168076,0.9538378715515137,0.6797025203704834,0.7497116327285767,0.020221911370754242,0.968988835811615,0.7420793771743774,0.45043593645095825,-0.11677080392837524,0.9997647404670715,0.7188073992729187,0.35747602581977844,0.07977136969566345,0.9855519533157349,0.7701608538627625,0.35534533858299255,0.5694414973258972,0.912850022315979,0.7336217761039734,0.45371636748313904,0.11628052592277527,0.9997775554656982,0.6725611686706543,0.3605041801929474,0.3006148040294647,0.8013535737991333,0.739052414894104,0.27897384762763977,0.5266155004501343,0.7916799187660217
bboy1,handhop,5,0.5529876947402954,0.6329949498176575,-0.3021804690361023,0.9998846054077148,0.5600849390029907,0.6267200708389282,-0.25567832589149475,0.9996998906135559,0.56218421459198,0.6268160343170166,-0.28013861179351807,0.9996350407600403,0.6171208024024963,0.600654661655426,-0.29010099172592163,0.9998340010643005,0.6306886672973633,0.648643434047699,-0.3868783712387085,0.998126745223999,0.6256550550460815,0.7203903198242188,-0.45856112241744995,0.9942073822021484,0.5877084136009216,0.5901501774787903,-0.01877470687031746,0.9998232126235962,0.5031537413597107,0.5617226958274841,0.03255372494459152,0.9567352533340454,0.37544336915016174,0.5345092415809631,-0.13197007775306702,0.969107985496521,0.7456734776496887,0.4512011408805847,-0.11806416511535645,0.9997355937957764,0.7088212966918945,0.3490023910999298,-0.09366217255592346,0.9847702980041504,0.755747377872467,0.2807232737541199,0.2979537546634674,0.9160556197166443,0.7221882343292236,0.451121985912323,0.11775104701519012,0.9997590780258179,0.6784181594848633,0.3534153699874878,0.23721477389335632,0.8047618269920349,0.7459360957145691,0.27484050393104553,0.4582768380641937,0.8002147674560547
bboy1,handhop,6,0.5477470755577087,0.6313990950584412,-0.2771157920360565,0.9998822212219238,0.5517141222953796,0.6230018138885498,-0.21282687783241272,0.9996949434280396,0.5591239929199219,0.6254423260688782,-0.23867107927799225,0.9996440410614014,0.6385082006454468,0.6056274175643921,-0.22679086029529572,0.9998429417610168,0.6716771125793457,0.6755763292312622,-0.3407960534095764,0.9980583786964417,0.6717162728309631,0.7462204694747925,-0.4490601122379303,0.9942506551742554,0.5530661940574646,0.5715628266334534,0.05147469416260719,0.9998100399971008,0.45570892095565796,0.5337662100791931,0.11149892956018448,0.9598482251167297,0.3384193181991577,0.508430540561676,-0.070988729596138,0.9705759882926941,0.7493717670440674,0.44960397481918335,-0.12735803425312042,0.999737024307251,0.708448588848114,0.33696073293685913,-0.1908373385667801,0.9856122136116028,0.7515062093734741,0.2239341139793396,-0.0854339450597763,0.9239591956138611,0.6981434226036072,0.4428248405456543,0.12733094394207,0.999657928943634,0.6761283278465271,0.3514845669269562,0.24654608964920044,0.8003758192062378,0.7642806172370911,0.29266661405563354,0.5854876041412354,0.7975475192070007
bboy1,handhop,7,0.5434146523475647,0.6315997242927551,-0.24890969693660736,0.9998841881752014,0.5471735596656799,0.6224671006202698,-0.18375490605831146,0.9996992945671082,0.5575354099273682,0.6260069012641907,-0.21030470728874207,0.9996588230133057,0.6522107720375061,0.6117960214614868,-0.20614221692085266,0.9998534321784973,0.6845439076423645,0.6797586679458618,-0.4257640242576599,0.9977150559425354,0.682869017124176,0.7504996061325073,-0.6647303700447083,0.9942808747291565,0.5412082076072693,0.5662429332733154,0.07485833019018173,0.9998021125793457,0.4467756152153015,0.5243480801582336,0.13465584814548492,0.9622551202774048,0.33045706152915955,0.5062676668167114,-0.027647335082292557,0.9719586372375488,0.7506500482559204,0.44815489649772644,-0.128459632396698,0.9997496008872986,0.7107449769973755,0.3374117612838745,-0.19926497340202332,0.9861194491386414,0.7562845349311829,0.23736639320850372,-0.05524570494890213,0.9309875965118408,0.6887454390525818,0.43828919529914856,0.12838034331798553,0.9996193051338196,0.6746186017990112,0.3477545380592346,0.2520216405391693,0.8044799566268921,0.7770411968231201,0.3020252585411072,0.6161226630210876,0.799487292766571
bboy1,handhop,8,0.5443674325942993,0.6308912038803101,-0.19937849044799805,0.9998705983161926,0.5488695502281189,0.6229194402694702,-0.156180277466774,0.9996561408042908,0.555037796497345,0.6247884631156921,-0.1756470948457718,0.9996167421340942,0.6132104396820068,0.6015233397483826,-0.23342037200927734,0.9997939467430115,0.5978034138679504,0.6407164335250854,-0.30708372592926025,0.9968463182449341,0.563651442527771,0.6988162398338318,-0.2412135899066925,0.9928700923919678,0.5636883974075317,0.5776398777961731,-0.015289099887013435,0.9997345209121704,0.4998692274093628,0.5457578301429749,0.02295469120144844,0.9499627351760864,0.408599317073822,0.5408857464790344,-0.11979340761899948,0.9603756070137024,0.7318951487541199,0.4420938491821289,-0.12472864985466003,0.9996429681777954,0.7016546130180359,0.33784496784210205,-0.0194089412689209,0.9854975342750549,0.7736244201660156,0.2717527449131012,0.35214129090309143,0.9339039325714111,0.7037009000778198,0.4398132264614105,0.12454521656036377,0.9995100498199463,0.6727864146232605,0.35044431686401367,0.339805543422699,0.8109399080276489,0.7768083214759827,0.3050169050693512,0.6195405125617981,0.805315375328064
bboy1,handhop,9,0.5455460548400879,0.6303175091743469,-0.18076714873313904,0.999842643737793,0.5494210124015808,0.6232528686523438,-0.14184555411338806,0.999588131904602,0.5557332634925842,0.6245037913322449,-0.169375941157341,0.9995473623275757,0.6181315183639526,0.6027105450630188,-0.26199474930763245,0.9997320175170898,0.5909936428070068,0.6463379263877869,-0.27714797854423523,0.9966452121734619,0.5349496603012085,0.6998511552810669,-0.14547047019004822,0.9923112988471985,0.5697466731071472,0.5813907384872437,0.03216297924518585,0.9997180700302124,0.5177695751190186,0.5514937043190002,0.08394774049520493,0.9427263736724854,0.4371057152748108,0.5490268468856812,-0.07954071462154388,0.955166757106781,0.7358121871948242,0.4429469406604767,-0.12515771389007568,0.9995631575584412,0.7005751729011536,0.3382682502269745,-0.08429299294948578,0.984018087387085,0.7803807854652405,0.32655784487724304,0.42235037684440613,0.9257736802101135,0.7037195563316345,0.4402526915073395,0.12493092566728592,0.9995004534721375,0.6707290410995483,0.3524045944213867,0.29383066296577454,0.8209353685379028,0.7789132595062256,0.304723858833313,0.5613083839416504,0.810975968837738
